resolution,dx,profile,index,sample,defect_peak_abs,defect_support_px,visibility_z,visibility_ratio,ideal_visibility_z,ideal_visibility_ratio,signal_retention_mask,relative_delta_mean,relative_delta_mask_mean,corr_ix_vs_ideal,corr_iy_vs_ideal,mask_mean_di,bg_mean_di,bg_std_di
128,1.56,weak,2,sample_0002,0.11002462357282639,21,0.404368409615629,9.082695137391827,108.54994660430762,4020.1425846500674,0.18382043077222554,14.18757438659668,1.0519667863845825,0.0008323279894483907,0.0017769707434762956,0.022232767194509506,0.002447816077619791,0.04892803356051445
128,1.56,weak,3,sample_0003,0.14442802965641022,855,0.6828554826385053,11.72944165196798,14.503824631862958,134.81465356962553,1.6515949303526485,4.485663414001465,2.4409425258636475,-0.0025836456605345254,0.012430243217604064,0.29916632175445557,0.025505589321255684,0.40075936913490295
128,1.56,weak,4,sample_0004,0.21152395009994507,484,0.24586967322702952,3.6267327700595717,14.339894519535418,166.56776467167373,0.17374034638110056,2.342933416366577,1.0751237869262695,0.004957176334048689,-0.00271534228013111,0.1272861808538437,0.035096652805805206,0.3749528229236603
128,1.56,weak,5,sample_0005,0.29920417070388794,497,6.473025335519523,65.93287915486954,15.008119398337286,100.19992004749021,2.2120310122550015,3.436037063598633,3.165260076522827,-0.003978436748196375,-0.017985851503008198,0.8034831881523132,0.012186381034553051,0.12224528193473816
128,1.56,weak,6,sample_0006,0.25862494111061096,444,1.1004212240303024,21.055551423696876,15.237922886671068,116.88591679768696,1.3716106679971742,3.748633861541748,2.293145179748535,0.003964619574019456,0.0028994406066978873,0.4383147954940796,0.020817065611481667,0.3793981075286865
128,1.56,weak,7,sample_0007,0.27261388301849365,17,2.2811884433935847,46.04714093569289,113.66481919917011,4226.877070783876,0.8363506390622027,15.519281387329102,1.5027267932891846,0.0044198418257547995,0.03022182464521084,0.21281467378139496,0.00462166965007782,0.09126514941453934
128,1.56,weak,8,sample_0008,0.14910809695720673,262,0.30180172119545734,4.693196747875318,11.816516082676364,129.42883630033927,0.11534650284882796,2.039029121398926,1.0588123798370361,0.006252386665499156,0.00294984618677793,0.061319321393966675,0.013065576553344727,0.15988558530807495
128,1.56,weak,9,sample_0009,0.2579042315483093,166,1.2896291887822573,19.021453037901523,17.636120169150914,195.548759252501,0.37557086027901077,2.4844179153442383,1.326069712638855,-0.020585958840239147,-0.017582506039493812,0.21015812456607819,0.01104847900569439,0.15439294278621674
128,1.56,weak,10,sample_0010,0.21848389506340027,473,0.25369628397613864,4.637962352823724,11.028178070020441,86.90579175239756,0.33360945065599645,2.9005019664764404,1.2552144527435303,0.017178821619428075,0.001623820299594158,0.14091594517230988,0.0303831584751606,0.43568941950798035
128,1.56,weak,11,sample_0011,0.33138149976730347,1318,1.3059206830884726,12.36447926668534,10.311206155761123,94.95636689674767,0.573432068407552,1.8916767835617065,1.4949167966842651,0.00047080108302149503,-0.008161291647854669,0.5861228108406067,0.04740376025438309,0.41252049803733826
128,1.56,weak,12,sample_0012,0.12071223556995392,583,0.17723691565476457,2.9934679811923246,11.264450624155348,126.03813757531603,0.1143960395378733,1.8767061233520508,1.0578768253326416,-0.00818483721182735,-0.009455031160158478,0.06027054041624069,0.02013401873409748,0.2264568954706192
128,1.56,weak,13,sample_0013,0.15744823217391968,8,0.120842619327464,2.7317692309332795,113.67715792483116,5791.777933746268,0.00851026805994668,5.691825866699219,1.0008097887039185,0.005372627817842821,-0.000710083848269401,0.0038690329529345036,0.0014163103187456727,0.020296834409236908
128,1.56,weak,14,sample_0014,0.2170277237892151,479,0.7833634347998321,15.610930235410438,12.550531207947222,94.06973856931268,1.9019255104758126,5.256932258605957,2.751955032348633,0.01169220684617106,0.03617750738799108,0.3673831820487976,0.023533714935183525,0.4389398992061615
128,1.56,weak,15,sample_0015,0.0857236236333847,8,-0.0678137971082471,0.049261891357674496,110.17354114549715,5121.027875170369,0.0001579720922981639,5.689404487609863,1.0000120401382446,-4.549526508107395e-05,1.844017413966789e-05,4.380523751024157e-05,0.0008892317418940365,0.01246688049286604
128,1.56,mid,0,sample_0000,0.2915171682834625,49,-0.23317290762149323,0.12382619254541376,105.36510604472156,2438.1188909417947,0.0005111721121072624,2.2099595069885254,1.0000014305114746,-9.479492147377863e-05,-4.125720514066767e-05,0.00031902079354040325,0.002576359547674656,0.00968096498399973
128,1.56,mid,1,sample_0001,0.17466963827610016,26,0.47892219709628686,3.0611685691750816,141.17195273563692,3990.9597479498707,0.059032980326431124,11.463011741638184,1.0470397472381592,-0.022254644700047413,-0.022135457112454703,0.009921855293214321,0.003241198603063822,0.013949356973171234
128,1.56,mid,2,sample_0002,0.11002462357282639,21,0.4093240655048798,2.590494654108668,108.54994660430762,4020.1425846500674,0.04236743616018944,11.630663871765137,1.0169178247451782,-0.0006820660503639144,-0.00661939333811774,0.005124269053339958,0.001978104468435049,0.007686243858188391
128,1.56,mid,3,sample_0003,0.14442802965641022,855,1.1416419473679462,3.4840105895247637,14.503824631862958,134.81465356962553,0.3821431456552073,2.8385202884674072,1.158748984336853,-0.05519340276445955,0.02191173880969726,0.06922058016061783,0.019868073984980583,0.04322940856218338
128,1.56,mid,4,sample_0004,0.21152395009994507,484,0.5148315674961079,1.8376227194255885,14.339894519535418,166.56776467167373,0.061778960856698296,1.8939616680145264,0.9974321126937866,0.005531236728021346,0.008897495475824364,0.04526069015264511,0.024630023166537285,0.04007265344262123
128,1.56,mid,5,sample_0005,0.29920417070388794,497,1.9732866127534225,7.008260225317405,15.008119398337286,100.19992004749021,0.353849804952952,2.2898776531219482,1.1546183824539185,-0.04798779024264038,-0.05324531191060682,0.12853001058101654,0.018339788541197777,0.05584096163511276
128,1.56,mid,6,sample_0006,0.25862494111061096,444,1.2084241516639678,4.242749717002251,15.237922886671068,116.88591679768696,0.2829347717114819,2.8623199462890625,1.115074634552002,0.0022219923656076166,-0.02321826198866916,0.09041523188352585,0.021310526877641678,0.05718580260872841
128,1.56,mid,7,sample_0007,0.27261388301849365,17,0.3241650426578678,2.0794248199200647,113.66481919917011,4226.877070783876,0.04147872556726667,16.542490005493164,0.9627421498298645,0.014431800451879286,0.022039807291023616,0.010554522275924683,0.005075693130493164,0.016901357099413872
128,1.56,mid,8,sample_0008,0.14910809695720673,262,0.7519145700557135,2.3158598158170745,11.816516082676364,129.42883630033927,0.052789646959932754,1.9460679292678833,1.0231013298034668,-0.04253585007840674,-0.03685318655101069,0.028063489124178886,0.012117956764996052,0.021206574514508247
128,1.56,mid,9,sample_0009,0.2579042315483093,166,1.598653655192764,4.684495592991399,17.636120169150914,195.548759252501,0.13241565797019691,2.839916229248047,1.0539673566818237,-0.05877741710489033,-0.05078812456918366,0.07409580796957016,0.015817243605852127,0.03645477816462517
128,1.56,mid,10,sample_0010,0.21848389506340027,473,0.9337290508022383,3.0556768302966697,11.028178070020441,86.90579175239756,0.1445266575805829,2.1736228466033936,1.0743968486785889,-0.07605939142365939,-0.036325293057760374,0.061047762632369995,0.01997847482562065,0.04398415982723236
128,1.56,mid,11,sample_0011,0.33138149976730347,1318,0.9703112392141433,2.7579236475793394,10.311206155761123,94.95636689674767,0.11662906428754535,1.4227204322814941,1.0134012699127197,-0.012127488735580427,0.04555698874685058,0.11921020597219467,0.04322462156414986,0.078310526907444
128,1.56,mid,12,sample_0012,0.12071223556995392,583,0.40809069890367267,1.6686157008012992,11.264450624155348,126.03813757531603,0.047783403367785464,1.6096311807632446,0.9902994632720947,0.04075114683615127,0.009796451799531364,0.025175098329782486,0.015087415464222431,0.02471921779215336
128,1.56,mid,13,sample_0013,0.15744823217391968,8,-0.2631322519038309,0.34979119723185115,113.67715792483116,5791.777933746268,0.0016966503753058856,8.321859359741211,1.0013749599456787,-3.771085415432044e-05,0.0017304768492010074,0.0007713501108810306,0.0022051730193197727,0.005449058022350073
128,1.56,mid,14,sample_0014,0.2170277237892151,479,1.6381310459901093,5.736469552209592,12.550531207947222,94.06973856931268,0.4901171827147473,3.1452817916870117,1.1746970415115356,0.003324490400663542,-0.018173135630498993,0.09467290341854095,0.01650368794798851,0.047718536108732224
128,1.56,mid,15,sample_0015,0.0857236236333847,8,-0.14975732138993816,0.6311468584736533,110.17354114549715,5121.027875170369,0.0022932814337473886,6.306887626647949,1.0012800693511963,-0.0017075680904979234,-0.0040779439280474285,0.0006359207909554243,0.0010075639002025127,0.00248163565993309
128,1.56,default,0,sample_0000,0.2915171682834625,49,-0.3164557620298243,0.4405819069037026,105.36510604472156,2438.1188909417947,3.020764001084608e-05,1.0200576782226562,0.9999847412109375,-0.0018193241108310164,0.008309684799285268,1.8852486391551793e-05,4.278996857465245e-05,7.564242696389556e-05
128,1.56,default,1,sample_0001,0.17466963827610016,26,-0.03664125592513314,0.9073955516082919,141.17195273563692,3990.9597479498707,0.003420697173153507,3.0372657775878906,0.9983758330345154,0.008504963977660119,0.004615917885451904,0.0005749271367676556,0.0006336014484986663,0.0016013182466849685
128,1.56,default,2,sample_0002,0.11002462357282639,21,-0.1866993753429955,0.5649394483186433,108.54994660430762,4020.1425846500674,0.001545412838526483,2.781679391860962,1.0006952285766602,-0.0015077434011031888,-0.008621980531325216,0.00018691504374146461,0.000330858543748036,0.0007709907949902117
128,1.56,default,3,sample_0003,0.14442802965641022,855,0.6391223875969613,1.984560467727624,14.503824631862958,134.81465356962553,0.03259713820075331,1.250170350074768,0.9989814162254333,-0.009583353990581056,0.010572784262965937,0.005904574878513813,0.0029752557165920734,0.00458334619179368
128,1.56,default,4,sample_0004,0.21152395009994507,484,0.5041204529403636,1.6571078806614878,14.339894519535418,166.56776467167373,0.00638421314234575,1.1016747951507568,1.0000784397125244,0.0011327831493873099,0.00212904107101214,0.004677221644669771,0.002822520909830928,0.0036790824960917234
128,1.56,default,5,sample_0005,0.29920417070388794,497,2.1096448605038067,5.66439135245008,15.008119398337286,100.19992004749021,0.05275998034145643,1.216841697692871,1.010698914527893,-0.06631776109449154,-0.05948638702272176,0.019164178520441055,0.0033832723274827003,0.007480361498892307
128,1.56,default,6,sample_0006,0.25862494111061096,444,1.1688372713532058,3.170896424878774,15.237922886671068,116.88591679768696,0.030407015240995178,1.25439453125,1.0056036710739136,-0.008467499533247972,-0.024107386048482962,0.009716929867863655,0.0030644109938293695,0.00569156976416707
128,1.56,default,7,sample_0007,0.27261388301849365,17,-0.19231618489789185,0.5838902302682102,113.66481919917011,4226.877070783876,0.002158266425555297,3.8857436180114746,0.9981257319450378,0.003053725130276193,0.015388901370749414,0.0005491844494827092,0.0009405611199326813,0.002035068813711405
128,1.56,default,8,sample_0008,0.14910809695720673,262,0.9075403840004014,2.2445442215711395,11.816516082676364,129.42883630033927,0.005972571940656341,1.1066474914550781,0.9998825192451477,-0.010922629008914256,0.007946378323771645,0.003175077261403203,0.0014145754976198077,0.0019398605218157172
128,1.56,default,9,sample_0009,0.2579042315483093,166,1.2978502123870275,3.2422721111133086,17.636120169150914,195.548759252501,0.011591971956771734,1.2274861335754395,1.002197504043579,-0.04109790883496889,-0.041207052630248424,0.00648651784285903,0.002000608714297414,0.003456415142863989
128,1.56,default,10,sample_0010,0.21848389506340027,473,0.6451935946791238,2.064234830560834,11.028178070020441,86.90579175239756,0.012976665299309131,1.147138237953186,1.0006096363067627,0.0024768511425678546,-0.014213430974042087,0.0054813167080283165,0.0026553745847195387,0.004379990976303816
128,1.56,default,11,sample_0011,0.33138149976730347,1318,0.5358329035437971,1.7440782957155287,10.311206155761123,94.95636689674767,0.01263803326334477,1.0686454772949219,1.0001107454299927,0.0032394646625195003,0.012781357907817972,0.012917728163301945,0.00740662170574069,0.010285121388733387
128,1.56,default,12,sample_0012,0.12071223556995392,583,0.3267551206226999,1.3773380018646613,11.264450624155348,126.03813757531603,0.004879560282376694,1.076429009437561,1.0001003742218018,0.006749118906974624,-0.0015617240371158794,0.0025708384346216917,0.0018665269017219543,0.002155472058802843
128,1.56,default,13,sample_0013,0.15744823217391968,8,-0.22123951968545344,0.6066996860285057,113.67715792483116,5791.777933746268,0.0003244805781846837,1.808768391609192,1.0002052783966064,-0.007901777665942345,-0.006541486397737982,0.0001475189783377573,0.00024314991605933756,0.00043225070112384856
128,1.56,default,14,sample_0014,0.2170277237892151,479,1.0963354003579207,3.0841001248760955,12.550531207947222,94.06973856931268,0.04513431068909645,1.329400658607483,0.9942460060119629,0.05582048488339325,0.04472358934647375,0.00871831551194191,0.002826858777552843,0.005373772233724594
128,1.56,default,15,sample_0015,0.0857236236333847,8,-0.2441625437352654,0.5435781081217558,110.17354114549715,5121.027875170369,0.0001842771506531909,1.4954344034194946,0.9999107718467712,0.0029728256523832886,0.0027087163984017707,5.109955964144319e-05,9.400591807207093e-05,0.000175728666363284
128,1.56,lowpass_only,0,sample_0000,0.2915171682834625,49,5.2378993584100515,93.39512984722046,105.36510604472156,2438.1188909417947,6.666259364110286e-05,1.000091791152954,1.000001072883606,-0.03957983182620182,-0.03165504498710636,4.160390017204918e-05,4.4546013100443815e-07,7.85781321610557e-06
128,1.56,lowpass_only,1,sample_0001,0.17466963827610016,26,28.294935554642237,597.1656948883765,141.17195273563692,3990.9597479498707,0.18727570427461396,1.0543241500854492,0.983239471912384,-0.15557281153008148,0.6530445791998742,0.03147600591182709,5.270899782772176e-05,0.001110562589019537
128,1.56,lowpass_only,2,sample_0002,0.11002462357282639,21,38.36211401627895,906.6075305764871,108.54994660430762,4020.1425846500674,0.15876715328669494,1.0084017515182495,0.9406309127807617,-0.15110139694534705,0.6525457296034947,0.019202616065740585,2.118073643941898e-05,0.00050000986084342
128,1.56,lowpass_only,3,sample_0003,0.14442802965641022,855,7.3819267979447085,70.90221808225243,14.503824631862958,134.81465356962553,0.07620591728135859,1.0111753940582275,1.0013870000839233,0.025496629567591373,-0.009212940044400438,0.013803774490952492,0.00019468748359940946,0.0018435684032738209
128,1.56,lowpass_only,4,sample_0004,0.21152395009994507,484,4.090876544197079,43.23929881871416,14.339894519535418,166.56776467167373,0.019070462265206294,1.0137393474578857,1.0065193176269531,-0.08770369386885962,-0.12508414985287353,0.013971460051834583,0.00032311948598362505,0.0033362875692546368
128,1.56,lowpass_only,5,sample_0005,0.29920417070388794,497,12.117287740955616,155.75617752395615,15.008119398337286,100.19992004749021,0.07070595483211678,0.9840539693832397,0.9715710878372192,0.11940451571156517,0.15815349214001337,0.025682752951979637,0.00016489074914716184,0.0021059054415673018
128,1.56,lowpass_only,6,sample_0006,0.25862494111061096,444,6.758926502841197,99.95853048816812,15.237922886671068,116.88591679768696,0.066777906269162,1.0097852945327759,0.9981979131698608,0.0908891896984718,0.019964715104531797,0.021339688450098038,0.0002134854148607701,0.0031256743241101503
128,1.56,lowpass_only,7,sample_0007,0.27261388301849365,17,38.23835901797895,878.3021891525685,113.66481919917011,4226.877070783876,0.39689962774076215,1.2120341062545776,0.9631937742233276,0.49218499296725376,-0.14695193886571073,0.10099360346794128,0.0001149873060057871,0.0026381523348391056
128,1.56,lowpass_only,8,sample_0008,0.14910809695720673,262,3.6156045464429947,47.691038547618966,11.816516082676364,129.42883630033927,0.012768326194305124,1.0065330266952515,0.999526858329773,0.04996778116216264,-0.030873179589931164,0.006787766236811876,0.00014232791727408767,0.0018379881512373686
128,1.56,lowpass_only,9,sample_0009,0.2579042315483093,166,5.790679327214436,79.5870419846306,17.636120169150914,195.548759252501,0.031308279037207405,1.0130748748779297,0.9987003803253174,0.046835493570197693,0.0010148956032601428,0.017519168555736542,0.00022012589033693075,0.002987394342198968
128,1.56,lowpass_only,10,sample_0010,0.21848389506340027,473,5.139670370691369,66.94932305237724,11.028178070020441,86.90579175239756,0.0343723843907318,1.0072757005691528,1.000819444656372,0.01398653166503234,0.020043981721650898,0.01451882440596819,0.00021686289983335882,0.00278266123495996
128,1.56,lowpass_only,11,sample_0011,0.33138149976730347,1318,6.975725651327912,65.0006720088171,10.311206155761123,94.95636689674767,0.019399535796566888,1.001126766204834,0.9996439218521118,0.0740669134978167,-0.07660711446559565,0.01982887089252472,0.0003050563973374665,0.002798822009935975
128,1.56,lowpass_only,12,sample_0012,0.12071223556995392,583,3.7080959278282326,41.06710243294521,11.264450624155348,126.03813757531603,0.012389656742658657,1.0083868503570557,1.006156325340271,-0.0735899082335279,-0.12853626815785446,0.006527597550302744,0.00015894955140538514,0.0017174981767311692
128,1.56,lowpass_only,13,sample_0013,0.15744823217391968,8,35.587675405453126,981.9891247949433,113.67715792483116,5791.777933746268,0.010779729893168683,1.010804533958435,1.0027306079864502,0.8393054755430489,-0.31992995195592194,0.004900800995528698,4.990686647943221e-06,0.00013757038686890155
128,1.56,lowpass_only,14,sample_0014,0.2170277237892151,479,8.418366430450872,116.51105658143031,12.550531207947222,94.06973856931268,0.11072636018626547,1.0027047395706177,0.9846309423446655,0.08760760187800999,0.1535220926312391,0.021388325840234756,0.00018357335648033768,0.002518867840990424
128,1.56,lowpass_only,15,sample_0015,0.0857236236333847,8,36.16485490325366,918.2721868530361,110.17354114549715,5121.027875170369,0.002929146350338232,1.0030320882797241,1.0006301403045654,-0.16050356900526241,0.06606617808526838,0.0008122444269247353,8.845345860208909e-07,2.2435036953538656e-05
256,0.78,near_identity,0,sample_0000,0.3042590320110321,190,132.94131379980723,2390.4853888018292,107.5173658751339,2684.568374865659,0.7326962632059563,0.5690349340438843,0.5387561917304993,0.9443709600046855,0.7501431265985666,0.49273890256881714,0.00020612504158634692,0.0037048887461423874
256,0.78,near_identity,1,sample_0001,0.18044231832027435,94,127.24890050725239,3478.5619200617125,111.07458874439227,3813.363028604063,1.242839944193474,0.3740549683570862,0.3548569679260254,0.9721814434761806,0.8127689567308931,0.23820659518241882,6.847846816526726e-05,0.001871435553766787
256,0.78,near_identity,2,sample_0002,0.11187576502561569,76,137.5346358717623,3994.3595309746815,130.7746848937799,5263.684149568925,1.1678943133956148,0.32589447498321533,0.2806869447231293,0.9722777631866555,0.9891914973038421,0.17410588264465332,4.3587933760136366e-05,0.0012655887985602021
256,0.78,near_identity,3,sample_0003,0.1446995884180069,3429,10.129401639637855,48.21280870446917,13.105093044177693,147.09867313287938,0.847074228958825,1.1253962516784668,0.9218436479568481,0.020736022778952073,0.5476222009205326,0.15709288418293,0.003258322598412633,0.015186934731900692
256,0.78,near_identity,4,sample_0004,0.2115899920463562,1934,14.058547803655166,55.19610295939994,16.288160254970663,241.85548838205492,0.6022063680530526,1.127353549003601,0.8634217977523804,0.3748619312945581,0.0015072016692947922,0.5042193531990051,0.009135053493082523,0.035215891897678375
256,0.78,near_identity,5,sample_0005,0.2997443974018097,2007,14.723403328900577,55.93332840122156,15.78096316004225,107.86248731763828,0.9260050360199366,1.1458925008773804,0.8383921384811401,0.3484004718013362,0.6492158169819062,0.3484695553779602,0.006230087950825691,0.023244589567184448
256,0.78,near_identity,6,sample_0006,0.2589515149593353,1792,11.957313590060284,62.529749082868825,15.807157022335478,126.73176283170952,0.9596458778211474,1.227574110031128,0.9136876463890076,0.05247030029891166,0.8168212364615879,0.31924962997436523,0.005105563905090094,0.026272127404808998
256,0.78,near_identity,7,sample_0007,0.2748040556907654,66,144.25501715010066,4699.719890675252,139.78404655377057,6042.805594693544,1.2536520813744483,0.3831070065498352,0.33175188302993774,0.9868370506059662,0.9778721869095838,0.3979494571685791,8.467514271615073e-05,0.0027580654714256525
256,0.78,near_identity,8,sample_0008,0.1491939276456833,1051,16.263442605466178,61.14789568472032,14.838349872204256,195.56794519783867,0.62141357026485,1.3072673082351685,0.9027676582336426,0.3142217800939895,0.06720082098521003,0.4279980957508087,0.006999392062425613,0.02588619850575924
256,0.78,near_identity,9,sample_0009,0.2585590183734894,662,29.32461597471006,123.7501749887342,27.63463788770733,329.9960278815026,0.8135184157934331,1.0579389333724976,0.6419668793678284,0.7002240693293295,0.5222976441271162,0.6381166577339172,0.0051564909517765045,0.02158460207283497
256,0.78,near_identity,10,sample_0010,0.21929435431957245,1923,11.972213591360415,50.20691997210661,11.577166669253845,100.79758655154279,0.7879563257064981,1.1980910301208496,0.8734617233276367,0.6041050887058501,0.10191752464412238,0.35898733139038086,0.007150156423449516,0.029387813061475754
256,0.78,near_identity,11,sample_0011,0.3313426971435547,5295,4.558511551906573,13.827950850064838,9.777860571448953,100.71892341411115,0.4763501318307558,1.3690156936645508,1.0634129047393799,0.03271525541097994,0.016483481683132583,0.49662676453590393,0.03591470420360565,0.10106633603572845
256,0.78,near_identity,12,sample_0012,0.12068425863981247,2350,8.236773061973178,29.379404431296873,12.410225996142856,165.47134791012883,0.4616776871396588,1.29891836643219,0.9788883328437805,0.03608271999924419,0.09438521244248899,0.26906436681747437,0.009158264845609665,0.03155435994267464
256,0.78,near_identity,13,sample_0013,0.20076937973499298,30,174.3823710601965,4511.143168171193,172.03671001039902,11035.35672198848,0.7892737233589366,0.6350566744804382,0.45090606808662415,0.9506448796877264,0.8861844113079216,0.5299720168113708,0.00011748064571293071,0.003038463881239295
256,0.78,near_identity,14,sample_0014,0.21756777167320251,1940,14.307903022632164,67.4690340445032,10.739715682165206,102.74697415833009,1.1132474630414848,1.147139549255371,0.873353123664856,0.08658505140303675,0.9233994158594031,0.22416825592517853,0.003322535427287221,0.015435226261615753
256,0.78,near_identity,15,sample_0015,0.10285546630620956,29,225.74667173944064,6724.742019036703,192.16899624670867,10661.769003741687,0.9725762667382549,0.33151552081108093,0.1866702288389206,0.9818802454436598,0.9823131855654343,0.40974414348602295,6.093083356972784e-05,0.0018147918162867427
256,0.78,weak,0,sample_0000,0.3042590320110321,190,-0.041313850422150855,0.0022945839997217683,107.5173658751339,2684.568374865659,1.123873391833646e-05,2.4931347370147705,0.9999897480010986,2.9006655158149558e-06,7.353832044992314e-06,7.558058769063791e-06,0.0032938688527792692,0.07954501360654831
256,0.78,weak,1,sample_0001,0.18044231832027435,94,0.9794823822512837,20.604507273086867,111.07458874439227,3813.363028604063,0.21747390337416456,7.27074670791626,1.1199225187301636,0.00953528858145927,-0.004324598814328144,0.04168172925710678,0.0020229422952979803,0.04048953577876091
256,0.78,weak,2,sample_0002,0.11187576502561569,76,0.014072410229943698,1.2788330167389605,130.7746848937799,5263.684149568925,0.00902719796177091,6.204577445983887,0.9986293911933899,-0.0015496277944559384,0.0010173416151012722,0.001345745287835598,0.0010523229138925672,0.02085089683532715
256,0.78,weak,3,sample_0003,0.1446995884180069,3429,0.6563677200514267,14.063403948381909,13.105093044177693,147.09867313287938,0.49945024632853413,1.929476261138916,1.4173567295074463,-0.008601505528806161,0.012153513298701162,0.09262479841709137,0.006586228962987661,0.13108287751674652
256,0.78,weak,4,sample_0004,0.2115899920463562,1934,0.061975414522229405,1.973344309718072,16.288160254970663,241.85548838205492,0.02620392641624154,1.373756766319275,0.9987635612487793,0.0003388540174158261,0.0037607402761515854,0.0219401977956295,0.01111828163266182,0.174616277217865
256,0.78,weak,5,sample_0005,0.2997443974018097,2007,15.523406251073977,403.705076136938,15.78096316004225,107.86248731763828,1.0809962908948934,1.8748736381530762,2.049027681350708,-0.007675698640716037,-0.014016642518206376,0.40679508447647095,0.0010076541220769286,0.026140360161662102
256,0.78,weak,6,sample_0006,0.2589515149593353,1792,2.320962943004335,64.46243436987224,15.807157022335478,126.73176283170952,0.6872182637517569,1.7934746742248535,1.6424143314361572,0.0036748185565742752,-0.0031497898626695582,0.22861993312835693,0.003546560648828745,0.09697413444519043
256,0.78,weak,7,sample_0007,0.2748040556907654,66,2.955783039322211,62.51259869879288,139.78404655377057,6042.805594693544,0.39179253994012914,6.504061698913574,1.2482775449752808,0.0025558875147347108,0.014469810551998889,0.12436754256486893,0.0019894796423614025,0.04140292480587959
256,0.78,weak,8,sample_0008,0.1491939276456833,1051,0.10832913985890479,3.0379953996733278,14.838349872204256,195.56794519783867,0.017419423729071713,1.2732707262039185,1.0102635622024536,-0.0013330121011838132,-0.0009915674244567038,0.011997614055871964,0.003949187695980072,0.07429604232311249
256,0.78,weak,9,sample_0009,0.2585590183734894,662,1.382852180719441,28.108776583332073,27.63463788770733,329.9960278815026,0.13192105373141133,1.421909213066101,1.0893847942352295,-0.0015735907847834471,-0.014343354517658235,0.10347770899534225,0.003681330941617489,0.0721670612692833
256,0.78,weak,10,sample_0010,0.21929435431957245,1923,0.3411414780211274,7.925074699181269,11.577166669253845,100.79758655154279,0.15758538111913775,1.5900508165359497,1.1275739669799805,0.017086694585672458,0.004643271303064742,0.0717947855591774,0.009059193544089794,0.18389904499053955
256,0.78,weak,11,sample_0011,0.3313426971435547,5295,3.1326103302409307,45.26561853992109,9.777860571448953,100.71892341411115,0.2227055765684624,1.2378864288330078,1.2134264707565308,-0.004875149712253088,-0.005596603109434276,0.23218540847301483,0.00512939877808094,0.07248140871524811
256,0.78,weak,12,sample_0012,0.12068425863981247,2350,-0.017117300809911733,0.7125614048428325,12.410225996142856,165.47134791012883,0.007433216603558849,1.2392339706420898,0.9996655583381653,0.0012876866167994146,8.013901733272598e-05,0.0043320562690496445,0.00607955502346158,0.10208962112665176
256,0.78,weak,13,sample_0013,0.20076937973499298,30,-0.04570990254447019,0.09712012011741628,172.03671001039902,11035.35672198848,0.00010859875699924738,3.0380523204803467,0.9999869465827942,5.395462221902154e-05,1.0474185648340144e-05,7.292058580787852e-05,0.0007508288254030049,0.014830664731562138
256,0.78,weak,14,sample_0014,0.21756777167320251,1940,0.7104915237528279,18.034325432084515,10.739715682165206,102.74697415833009,0.6908682813640193,2.4246904850006104,1.628895878791809,0.004120193191419574,0.03945218959258862,0.13911618292331696,0.00771396653726697,0.1849455088376999
256,0.78,weak,15,sample_0015,0.10285546630620956,29,-0.051208596429130296,0.022641925443126185,192.16899624670867,10661.769003741687,2.158123548420395e-05,2.7766036987304688,1.0000033378601074,2.4114500180170837e-06,5.330649935301326e-06,9.092124855669681e-06,0.00040156146860681474,0.0076641300693154335
256,0.78,mid,0,sample_0000,0.3042590320110321,190,-0.16900494684566883,0.05008710617723736,107.5173658751339,2684.568374865659,3.775487412914048e-05,1.2297585010528564,1.0000004768371582,-5.507697230492181e-05,-2.4560129087990706e-05,2.5390187147422694e-05,0.0005069206235930324,0.0028492091223597527
256,0.78,mid,1,sample_0001,0.18044231832027435,94,0.3777485621819174,2.677084245598575,111.07458874439227,3813.363028604063,0.012760943177325663,3.8040289878845215,1.0124939680099487,-0.02127644739811214,-0.017182337233837927,0.0024458023253828287,0.0009136067819781601,0.004056125413626432
256,0.78,mid,2,sample_0002,0.11187576502561569,76,0.2502663524277917,2.049223352093001,130.7746848937799,5263.684149568925,0.007419000123795889,3.671844720840454,1.0024030208587646,-0.000683310120773975,-0.004861110612583562,0.0011060003889724612,0.0005397168570198119,0.0022627233993262053
256,0.78,mid,3,sample_0003,0.1446995884180069,3429,1.169482844729335,4.48859450721908,13.105093044177693,147.09867313287938,0.08138094916313221,1.2842128276824951,1.0071412324905396,-0.026256666274019583,0.04606167450312473,0.015092382207512856,0.003362384857609868,0.010030072182416916
256,0.78,mid,4,sample_0004,0.2115899920463562,1934,0.502542497894874,2.3087840812463085,16.288160254970663,241.85548838205492,0.009514606734414255,1.1160953044891357,0.999532163143158,-0.00039773298049424155,7.91697698986433e-05,0.007966453209519386,0.0034504972863942385,0.008986216969788074
256,0.78,mid,5,sample_0005,0.2997443974018097,2007,1.7334411121119793,8.379841527817126,15.78096316004225,107.86248731763828,0.08189078532687999,1.2496381998062134,1.0318102836608887,-0.07328941903100791,-0.06488792266684038,0.030816728249192238,0.0036774834152311087,0.015656283125281334
256,0.78,mid,6,sample_0006,0.2589515149593353,1792,1.19577023077583,5.7363441394495895,15.807157022335478,126.73176283170952,0.06543768506385686,1.315127968788147,1.0213311910629272,-0.0004960287439228612,-0.03015738546023356,0.021769443526864052,0.003795003052800894,0.015031684190034866
